SALONES;ID;NAME;POPULATION;POP_DENS;PPIDX_CY;PPPC_CY;REGION
0;801901033;Barcelona;1096;109600;98,5;14975,46;Cataluna
0;801901034;Barcelona;930;31000;122,4;18615,09;Cataluna
0;801901035;Barcelona;1213;40433,3;83,7;12729,32;Cataluna
1;801901036;Barcelona;1164;3063,2;100,9;15338,55;Cataluna
0;801901037;Barcelona;1360;68000;94,8;14415,25;Cataluna
0;801901038;Barcelona;1462;73100;120;18249,74;Cataluna
0;801901039;Barcelona;1318;43933,3;105,3;16011,72;Cataluna
0;801901040;Barcelona;1051;52550;138,2;21017,88;Cataluna
0;801901041;Barcelona;1526;76300;103,5;15741,69;Cataluna
0;801901042;Barcelona;1725;34500;105,2;16005,31;Cataluna
0;801901043;Barcelona;1570;2907,4;166,5;25322,75;Cataluna
0;801901044;Barcelona;1373;27460;147,1;22364,85;Cataluna
0;801901045;Barcelona;1928;38560;137,2;20862,1;Cataluna
0;801901046;Barcelona;1719;34380;153,9;23409,19;Cataluna
0;801901047;Barcelona;1714;34280;138,4;21044,72;Cataluna
0;801901048;Barcelona;2038;67933,3;107,4;16327,08;Cataluna
0;801901049;Barcelona;1470;49000;149,2;22682,06;Cataluna
0;801901050;Barcelona;1502;50066,7;142,8;21714,32;Cataluna
0;801901051;Barcelona;1815;90750;120,3;18297,1;Cataluna
0;801901052;Barcelona;2715;30166,7;175,1;26632,68;Cataluna
0;801901053;Barcelona;1804;45100;130,5;19839,18;Cataluna
0;801901054;Barcelona;1234;41133,3;144;21904,2;Cataluna
0;801901055;Barcelona;1298;12980;157,4;23939,18;Cataluna
0;801902001;Barcelona;1256;7850;153,6;23363,73;Cataluna
0;801902002;Barcelona;2082;52050;141,4;21501,55;Cataluna
0;801902003;Barcelona;1113;27825;191;29046,94;Cataluna
0;801902004;Barcelona;1518;75900;127,7;19424,48;Cataluna
0;801902005;Barcelona;2043;51075;149,5;22726,96;Cataluna
0;801902006;Barcelona;1646;41150;172,6;26249,52;Cataluna
0;801902007;Barcelona;1234;30850;193,7;29461,69;Cataluna
1;801902008;Barcelona;1875;46875;171,1;26024,19;Cataluna
0;801902009;Barcelona;1800;45000;166,4;25306,53;Cataluna
0;801902010;Barcelona;1216;60800;151,7;23076,53;Cataluna
0;801902011;Barcelona;1108;55400;168;25554,86;Cataluna
0;801902012;Barcelona;1535;38375;139,6;21227,28;Cataluna
0;801902013;Barcelona;1145;8807,7;138,1;21000,19;Cataluna
0;801902014;Barcelona;1349;33725;162,7;24748,96;Cataluna
0;801902015;Barcelona;1529;50966,7;141,3;21484,61;Cataluna
0;801902016;Barcelona;1837;30616,7;167,9;25528,69;Cataluna
0;801902017;Barcelona;1909;47725;181,5;27603,8;Cataluna
0;801902018;Barcelona;1794;59800;177,5;26996,23;Cataluna
0;801902019;Barcelona;1970;49250;156,6;23807,95;Cataluna
0;801902020;Barcelona;1467;29340;172,4;26223,25;Cataluna
0;801902021;Barcelona;1480;37000;123,1;18715,86;Cataluna
0;801902022;Barcelona;1323;18900;152,8;23234,28;Cataluna
0;801902023;Barcelona;1032;51600;155,1;23591,2;Cataluna
0;801902024;Barcelona;1131;28275;142,9;21731,05;Cataluna
0;801902025;Barcelona;1143;57150;157;23875,64;Cataluna
0;801902026;Barcelona;2143;71433,3;162,2;24669,74;Cataluna
1;801902027;Barcelona;2050;68333,3;154,8;23543,56;Cataluna
0;801902028;Barcelona;2045;68166,7;152,7;23216,83;Cataluna
0;801902029;Barcelona;1260;63000;153;23267,29;Cataluna
0;801902030;Barcelona;1330;66500;124,4;18910,79;Cataluna
0;801902031;Barcelona;1022;51100;159,3;24227,75;Cataluna
0;801902032;Barcelona;1124;37466,7;157,3;23914,75;Cataluna
0;801902033;Barcelona;1201;60050;144,4;21961,72;Cataluna
0;801902034;Barcelona;1173;58650;135,1;20542,21;Cataluna
0;801902035;Barcelona;1265;63250;152,5;23185,08;Cataluna
0;801902036;Barcelona;1173;39100;173,4;26374,06;Cataluna
0;801902037;Barcelona;1191;59550;158;24020,17;Cataluna
0;801902038;Barcelona;1538;30760;145,3;22090,28;Cataluna
0;801902039;Barcelona;1690;56333,3;168,5;25621,09;Cataluna
0;801902040;Barcelona;1669;55633,3;154,2;23450,36;Cataluna
0;801902041;Barcelona;1662;55400;157,3;23923,55;Cataluna
0;801902042;Barcelona;1552;51733,3;165,1;25113,74;Cataluna
0;801902043;Barcelona;1494;74700;168,5;25624,58;Cataluna
0;801902044;Barcelona;1285;64250;154,4;23484,09;Cataluna
0;801902045;Barcelona;1137;56850;158,8;24151,84;Cataluna
0;801902046;Barcelona;1924;64133,3;160,3;24375,96;Cataluna
0;801902047;Barcelona;1933;64433,3;157,1;23892,45;Cataluna
0;801902048;Barcelona;1270;63500;174,8;26589,31;Cataluna
1;801902049;Barcelona;2063;25787,5;147,5;22436,99;Cataluna
0;801902050;Barcelona;1620;54000;151;22958,81;Cataluna
0;801902051;Barcelona;1893;47325;163,3;24836,25;Cataluna
0;801902052;Barcelona;1769;35380;177,3;26966,01;Cataluna
0;801902053;Barcelona;1834;45850;175,7;26725,46;Cataluna
0;801902054;Barcelona;1842;46050;179,2;27244,5;Cataluna
0;801902055;Barcelona;1813;45325;192,4;29262,72;Cataluna
0;801902056;Barcelona;1451;24183,3;189,7;28844,92;Cataluna
0;801902057;Barcelona;1252;41733,3;209,7;31894,35;Cataluna
0;801902058;Barcelona;1356;45200;187,4;28504,47;Cataluna
0;801902059;Barcelona;1646;41150;181,9;27655,12;Cataluna
0;801902060;Barcelona;1692;33840;199;30266,12;Cataluna
0;801902061;Barcelona;1334;26680;206,3;31371,1;Cataluna
0;801902062;Barcelona;1503;30060;201,8;30690,53;Cataluna
0;801902063;Barcelona;1192;23840;216,2;32872,36;Cataluna
0;801902064;Barcelona;1300;32500;214,7;32642,2;Cataluna
0;801902065;Barcelona;1850;26428,6;210,4;32001,73;Cataluna
0;801902066;Barcelona;1714;42850;170,9;25982,15;Cataluna
0;801902067;Barcelona;1631;40775;189,2;28772,54;Cataluna
0;801902068;Barcelona;1593;39825;176;26759,56;Cataluna
0;801902069;Barcelona;1347;26940;199,3;30303,84;Cataluna
0;801902070;Barcelona;1257;25140;207,5;31558,89;Cataluna
0;801902071;Barcelona;1669;33380;207,7;31583,1;Cataluna
0;801902072;Barcelona;1189;19816,7;217,7;33102,89;Cataluna
0;801902073;Barcelona;2955;36937,5;212,3;32291,34;Cataluna
0;801902074;Barcelona;1215;20250;216,2;32884,37;Cataluna
0;801902075;Barcelona;1255;25100;194,4;29568,07;Cataluna
0;801902076;Barcelona;1575;19687,5;217,5;33078,42;Cataluna
2;801902077;Barcelona;1656;6133,3;214,4;32597,1;Cataluna
0;801902078;Barcelona;1316;10123,1;209,1;31805,35;Cataluna
0;801902079;Barcelona;1361;9721,4;221,2;33644,02;Cataluna
0;801902080;Barcelona;1542;12850;229,3;34874,79;Cataluna
0;801902081;Barcelona;2077;13846,7;225,5;34290,42;Cataluna
0;801902082;Barcelona;877;10962,5;218,2;33185,62;Cataluna
0;801902083;Barcelona;1788;13753,8;230,7;35086,8;Cataluna
0;801902084;Barcelona;2032;29028,6;202,5;30799,84;Cataluna
0;801902085;Barcelona;1388;19828,6;188,4;28648,41;Cataluna
0;801902086;Barcelona;1398;27960;207,3;31523,78;Cataluna
0;801902087;Barcelona;1447;36175;193,1;29364,79;Cataluna
0;801902088;Barcelona;1607;32140;190,2;28926,01;Cataluna
0;801902089;Barcelona;1763;35260;196,4;29866,62;Cataluna
0;801902090;Barcelona;1676;33520;191,1;29057,76;Cataluna
0;801902091;Barcelona;1974;17945,5;197,2;29985,93;Cataluna
0;801902092;Barcelona;2245;37416,7;175,9;26743,15;Cataluna
0;801902093;Barcelona;1639;40975;199,9;30405,24;Cataluna
0;801902094;Barcelona;1471;36775;197,6;30053,7;Cataluna
0;801902095;Barcelona;1512;37800;187,3;28479,73;Cataluna
0;801902096;Barcelona;1398;34950;156,4;23785,4;Cataluna
0;801902097;Barcelona;1057;35233,3;167,8;25522,06;Cataluna
0;801902098;Barcelona;1460;36500;181,3;27569,55;Cataluna
0;801902099;Barcelona;1554;51800;197,2;29991,93;Cataluna
1;801902100;Barcelona;1310;43666,7;182,7;27783,05;Cataluna
0;801902101;Barcelona;2179;43580;175,5;26695,18;Cataluna
0;801902102;Barcelona;1356;45200;199,4;30322,87;Cataluna
1;801902103;Barcelona;1608;20100;184,5;28058,14;Cataluna
0;801902104;Barcelona;1165;58250;198,3;30149,64;Cataluna
0;801902105;Barcelona;2068;51700;168,8;25673,99;Cataluna
0;801902106;Barcelona;1386;34650;195,3;29693,9;Cataluna
0;801902107;Barcelona;1620;32400;191,2;29071,31;Cataluna
0;801902108;Barcelona;1622;27033,3;208,3;31681,12;Cataluna
0;801902109;Barcelona;2029;40580;202,2;30750,52;Cataluna
0;801902110;Barcelona;1865;15541,7;183,8;27955,78;Cataluna
0;801902111;Barcelona;1809;45225;187,9;28569,45;Cataluna
0;801902112;Barcelona;1289;64450;201,3;30608,61;Cataluna
1;801902113;Barcelona;2185;54625;199,5;30333,23;Cataluna
0;801902114;Barcelona;1656;41400;165,3;25136,72;Cataluna
0;801902115;Barcelona;1332;66600;150,8;22934,77;Cataluna
0;801902116;Barcelona;984;49200;192,9;29339,27;Cataluna
0;801902117;Barcelona;1196;59800;177,5;26994,07;Cataluna
0;801902118;Barcelona;1465;36625;171,9;26134,78;Cataluna
0;801902119;Barcelona;1253;62650;181,3;27563,05;Cataluna
0;801902120;Barcelona;1139;56950;165;25092,33;Cataluna
0;801902121;Barcelona;1225;30625;180,5;27450,58;Cataluna
0;801902122;Barcelona;1031;51550;192,7;29309,46;Cataluna
0;801902123;Barcelona;1102;55100;181,8;27652,48;Cataluna
0;801902124;Barcelona;1067;53350;188,8;28706,98;Cataluna
0;801902125;Barcelona;1668;55600;180,2;27403,57;Cataluna
0;801902126;Barcelona;1454;48466,7;169,2;25728,21;Cataluna
0;801902127;Barcelona;1125;16071,4;178,5;27137,47;Cataluna
0;801902128;Barcelona;1305;65250;161,3;24533,74;Cataluna
0;801902129;Barcelona;1500;50000;170,9;25992,34;Cataluna
0;801902130;Barcelona;1103;36766,7;203,5;30940,94;Cataluna
0;801902131;Barcelona;1141;57050;184,1;27993,35;Cataluna
0;801902132;Barcelona;1058;52900;159,6;24265,21;Cataluna
0;801902133;Barcelona;826;41300;182,7;27787,41;Cataluna
0;801902134;Barcelona;1456;72800;161,7;24592,2;Cataluna
0;801902135;Barcelona;2115;52875;162,9;24778,83;Cataluna
0;801902136;Barcelona;884;88400;186,1;28303,75;Cataluna
0;801902137;Barcelona;1455;48500;161,3;24529,59;Cataluna
0;801902138;Barcelona;1943;48575;171,4;26064,4;Cataluna
0;801902139;Barcelona;1631;54366,7;171,8;26126,93;Cataluna
0;801902140;Barcelona;1864;46600;173,9;26447,88;Cataluna
0;801902141;Barcelona;1162;58100;161,5;24564,08;Cataluna
0;801902142;Barcelona;2006;50150;161,7;24595,76;Cataluna
0;801902143;Barcelona;1358;33950;173,2;26344,56;Cataluna
0;801902144;Barcelona;1515;37875;173,4;26369,34;Cataluna
0;801902145;Barcelona;1211;30275;185,1;28140,94;Cataluna
0;801902146;Barcelona;1175;58750;171;26007,74;Cataluna
0;801902147;Barcelona;2109;52725;166,5;25321,84;Cataluna
0;801902148;Barcelona;1581;14372,7;183,9;27964,48;Cataluna
0;801902149;Barcelona;1783;29716,7;184;27974,13;Cataluna
0;801902150;Barcelona;1511;30220;146,7;22302,96;Cataluna
0;801902151;Barcelona;1468;48933,3;182;27680,54;Cataluna
0;801902152;Barcelona;1235;61750;172,2;26189,72;Cataluna
0;801902153;Barcelona;1313;65650;170,9;25988,19;Cataluna
0;801902154;Barcelona;1058;52900;158,8;24148,96;Cataluna
0;801902155;Barcelona;1833;61100;146,5;22282,08;Cataluna
0;801902156;Barcelona;1265;63250;137,7;20933,4;Cataluna
1;801902157;Barcelona;1200;60000;149,4;22714,56;Cataluna
0;801902158;Barcelona;1580;39500;151;22962,79;Cataluna
0;801902159;Barcelona;1946;48650;166,1;25257,37;Cataluna
0;801902160;Barcelona;1959;48975;167,3;25445,57;Cataluna
0;801902161;Barcelona;1169;58450;177;26913,58;Cataluna
0;801902162;Barcelona;1378;68900;137,1;20847,19;Cataluna
0;801902163;Barcelona;1792;44800;187,9;28578,25;Cataluna
1;801902164;Barcelona;1437;23950;164,9;25076,82;Cataluna
0;801902165;Barcelona;1681;42025;150;22813,42;Cataluna
0;801902166;Barcelona;2078;41560;160,7;24431,27;Cataluna
0;801902167;Barcelona;2098;69933,3;156,3;23766,99;Cataluna
1;801902168;Barcelona;2249;37483,3;172,5;26226,58;Cataluna
1;801902169;Barcelona;1509;37725;150,9;22941,94;Cataluna
0;801902170;Barcelona;1529;50966,7;140;21288,93;Cataluna
0;801902171;Barcelona;1644;54800;129,7;19718,38;Cataluna
0;801902172;Barcelona;1566;39150;151,6;23060,72;Cataluna
0;801902173;Barcelona;1508;50266,7;136,3;20733,53;Cataluna
0;801903001;Barcelona;1667;83350;139,2;21162,56;Cataluna
0;801903002;Barcelona;1873;62433,3;113,7;17284,58;Cataluna
0;801903003;Barcelona;1678;83900;118;17946,33;Cataluna
0;801903004;Barcelona;1600;53333,3;136,6;20772,2;Cataluna
0;801903005;Barcelona;1186;14825;129,8;19732,91;Cataluna
0;801903006;Barcelona;1372;68600;127,6;19402,49;Cataluna
0;801903007;Barcelona;1678;83900;139,6;21231,22;Cataluna
0;801903008;Barcelona;1159;57950;122,5;18627,56;Cataluna
0;801903009;Barcelona;1216;60800;127;19312,77;Cataluna
0;801903010;Barcelona;1880;62666,7;129,5;19687,9;Cataluna
0;801903011;Barcelona;1745;87250;123,3;18753,06;Cataluna
0;801903012;Barcelona;2118;70600;121,9;18534,1;Cataluna
0;801903013;Barcelona;1769;88450;102,6;15595,07;Cataluna
0;801903014;Barcelona;1763;88150;125,2;19034,08;Cataluna
0;801903015;Barcelona;2938;58760;123,8;18818,77;Cataluna
0;801903016;Barcelona;1225;61250;123,3;18748,35;Cataluna
0;801903017;Barcelona;1656;82800;99,3;15099,16;Cataluna
0;801903018;Barcelona;1700;85000;136,1;20689,23;Cataluna
1;801903019;Barcelona;1520;25333,3;115,1;17506,85;Cataluna
0;801903020;Barcelona;1186;11860;128,5;19541,98;Cataluna
0;801903021;Barcelona;1071;53550;112,5;17106,38;Cataluna
0;801903022;Barcelona;1421;11841,7;125;19009,84;Cataluna
0;801903023;Barcelona;1887;94350;103,2;15697,86;Cataluna
0;801903024;Barcelona;2037;536,1;117,4;17850,16;Cataluna
0;801903025;Barcelona;1328;90,5;66,9;10173,85;Cataluna
0;801903026;Barcelona;1005;6700;104,1;15836,34;Cataluna
0;801903027;Barcelona;1746;24942,9;126,7;19267,77;Cataluna
0;801903028;Barcelona;2596;23600;147,2;22382,53;Cataluna
0;801903029;Barcelona;1281;42700;98,1;14918,33;Cataluna
0;801903030;Barcelona;1567;10446,7;111,7;16980,73;Cataluna
0;801903031;Barcelona;2394;39900;90,6;13781,97;Cataluna
0;801903032;Barcelona;1699;13069,2;104,6;15899,16;Cataluna
0;801903033;Barcelona;1465;73250;72,4;11010,1;Cataluna
0;801903034;Barcelona;1491;149100;98,4;14959,87;Cataluna
0;801903035;Barcelona;2237;111850;96,9;14737,23;Cataluna
0;801903036;Barcelona;2373;33900;150,3;22860,34;Cataluna
0;801903037;Barcelona;1017;50850;113,5;17265,21;Cataluna
0;801903038;Barcelona;955;4152,2;68,8;10465,94;Cataluna
0;801903039;Barcelona;2509;27877,8;83,9;12766;Cataluna
0;801903040;Barcelona;1451;29020;150;22803,04;Cataluna
0;801903041;Barcelona;1382;69100;117;17788,63;Cataluna
0;801903042;Barcelona;1363;12390,9;138,9;21120,52;Cataluna
0;801903043;Barcelona;1601;53366,7;127,7;19417,46;Cataluna
0;801903044;Barcelona;1843;61433,3;140,1;21312,49;Cataluna
0;801903045;Barcelona;1041;34700;129,1;19637,07;Cataluna
0;801903046;Barcelona;1392;69600;150,2;22845,02;Cataluna
0;801903047;Barcelona;1745;29083,3;144,4;21964,11;Cataluna
0;801903048;Barcelona;1312;18742,9;161,1;24499,74;Cataluna
0;801903049;Barcelona;1622;32440;140,5;21365,56;Cataluna
0;801903050;Barcelona;1607;40175;146,3;22249,38;Cataluna
0;801903051;Barcelona;1922;64066,7;127,8;19436,8;Cataluna
0;801903052;Barcelona;1293;32325;129,3;19655,97;Cataluna
1;801903053;Barcelona;2168;36133,3;139,4;21194,31;Cataluna
0;801903054;Barcelona;1633;54433,3;146,2;22227,75;Cataluna
0;801903055;Barcelona;1602;80100;136,5;20761,78;Cataluna
0;801903056;Barcelona;932;46600;132,5;20154,75;Cataluna
0;801903057;Barcelona;1450;48333,3;127,8;19430,65;Cataluna
0;801903058;Barcelona;1718;19088,9;131,2;19948,39;Cataluna
0;801903059;Barcelona;1193;59650;114,4;17396,43;Cataluna
0;801903060;Barcelona;1392;46400;126,2;19191,08;Cataluna
0;801903061;Barcelona;1114;55700;116,8;17756,9;Cataluna
0;801903062;Barcelona;1527;50900;149,5;22738,82;Cataluna
0;801903063;Barcelona;1911;14700;148,6;22604,87;Cataluna
0;801903064;Barcelona;1205;13388,9;144,1;21907,09;Cataluna
0;801903065;Barcelona;1336;133600;135,9;20660,57;Cataluna
0;801903066;Barcelona;2293;76433,3;120,4;18306,63;Cataluna
0;801903067;Barcelona;1753;87650;137,3;20875,23;Cataluna
0;801903068;Barcelona;1166;58300;123,8;18830,18;Cataluna
0;801903069;Barcelona;1187;19783,3;116,7;17750,9;Cataluna
0;801903070;Barcelona;1335;66750;109,3;16620,99;Cataluna
0;801903071;Barcelona;1327;66350;104,2;15840,1;Cataluna
0;801903072;Barcelona;1421;47366,7;120,8;18370,01;Cataluna
0;801903073;Barcelona;1573;78650;132,5;20144,77;Cataluna
0;801903074;Barcelona;1792;44800;133,7;20339,09;Cataluna
0;801903075;Barcelona;1722;57400;116,9;17770,86;Cataluna
0;801903076;Barcelona;1091;109100;113,5;17257,05;Cataluna
0;801903077;Barcelona;1325;66250;124,1;18867,15;Cataluna
0;801903078;Barcelona;1727;57566,7;122,4;18616,34;Cataluna
1;801903079;Barcelona;1792;59733,3;113,3;17236,09;Cataluna
1;801903080;Barcelona;1509;75450;120,3;18295,44;Cataluna
0;801903081;Barcelona;1930;64333,3;135,7;20634,56;Cataluna
0;801903082;Barcelona;1879;62633,3;147,3;22400,22;Cataluna
0;801903083;Barcelona;1373;45766,7;156,2;23753,05;Cataluna
0;801903084;Barcelona;1396;46533,3;129,7;19728,76;Cataluna
0;801903085;Barcelona;1339;66950;163,1;24808,03;Cataluna
0;801903086;Barcelona;1226;61300;169;25704,53;Cataluna
0;801903087;Barcelona;1439;71950;141,5;21516,68;Cataluna
0;801903088;Barcelona;1414;70700;146;22209,58;Cataluna
0;801903089;Barcelona;1244;62200;151,7;23065,49;Cataluna
0;801903090;Barcelona;992;33066,7;168;25540,98;Cataluna
0;801903091;Barcelona;1452;36300;147,8;22482,6;Cataluna
0;801903092;Barcelona;1201;30025;152,6;23199,14;Cataluna
0;801903093;Barcelona;1496;49866,7;136,5;20749,92;Cataluna
0;801903094;Barcelona;1215;40500;139,9;21272,38;Cataluna
0;801903095;Barcelona;1599;53300;138,4;21049,08;Cataluna
0;801903096;Barcelona;1568;52266,7;119,8;18211,35;Cataluna
0;801903097;Barcelona;1660;83000;107,6;16367,09;Cataluna
0;801903098;Barcelona;1434;28680;138;20981,93;Cataluna
0;801903099;Barcelona;968;32266,7;152,4;23169,42;Cataluna
0;801903100;Barcelona;1304;26080;117,4;17853,91;Cataluna
0;801903101;Barcelona;4026;100650;147,9;22484,68;Cataluna
0;801903102;Barcelona;1291;43033,3;149,7;22757,61;Cataluna
0;801903103;Barcelona;1143;57150;125,1;19025,49;Cataluna
0;801903104;Barcelona;1419;47300;150,4;22875,68;Cataluna
1;801903105;Barcelona;1170;39000;141,5;21524,62;Cataluna
0;801903106;Barcelona;1253;7831,3;140,5;21360,57;Cataluna
0;801903107;Barcelona;1636;20450;156,9;23854,38;Cataluna
0;801903108;Barcelona;1650;41250;135,2;20554,8;Cataluna
0;801903109;Barcelona;1513;37825;142,3;21633,26;Cataluna
0;801903110;Barcelona;1474;36850;154,9;23551,6;Cataluna
0;801903111;Barcelona;1285;64250;147,2;22391,7;Cataluna
0;801903112;Barcelona;1833;61100;183,1;27843,85;Cataluna
0;801903113;Barcelona;1592;31840;180;27379,71;Cataluna
0;801903114;Barcelona;1458;48600;177,9;27052,55;Cataluna
0;801903211;Barcelona;1530;76500;148,8;22623,16;Cataluna
0;801903212;Barcelona;2431;60775;104,5;15885,8;Cataluna
0;801903213;Barcelona;2390;119500;102,8;15639,73;Cataluna
0;801904001;Barcelona;1237;61850;178,6;27164,32;Cataluna
0;801904002;Barcelona;1896;63200;185,1;28143,64;Cataluna
0;801904003;Barcelona;1027;51350;183,1;27838,83;Cataluna
0;801904004;Barcelona;974;97400;172,2;26189,82;Cataluna
0;801904005;Barcelona;1215;60750;169,7;25801,31;Cataluna
0;801904006;Barcelona;1081;54050;154,1;23432,92;Cataluna
0;801904007;Barcelona;1051;35033,3;149,4;22712,75;Cataluna
0;801904008;Barcelona;991;49550;153,9;23409,18;Cataluna
0;801904009;Barcelona;1439;47966,7;169,6;25792,66;Cataluna
0;801904010;Barcelona;879;29300;175,4;26679,73;Cataluna
0;801904011;Barcelona;1706;42650;198,3;30151,14;Cataluna
0;801904012;Barcelona;1375;45833,3;172,5;26234,57;Cataluna
0;801904013;Barcelona;1200;60000;175,5;26681,14;Cataluna
0;801904014;Barcelona;812;20300;183,5;27907,81;Cataluna
0;801904015;Barcelona;1856;61866,7;190,9;29037,12;Cataluna
0;801904016;Barcelona;1093;36433,3;175;26607,55;Cataluna
0;801904017;Barcelona;1180;23600;190;28893,37;Cataluna
1;801904018;Barcelona;1493;49766,7;188,2;28615,44;Cataluna
0;801904019;Barcelona;1309;21816,7;202,5;30794,1;Cataluna
0;801904020;Barcelona;1472;36800;199;30268,27;Cataluna
0;801904021;Barcelona;1270;25400;197,3;30001,19;Cataluna
0;801904022;Barcelona;1584;13200;181;27531,67;Cataluna
0;801904023;Barcelona;1031;9372,7;224,8;34192,32;Cataluna
0;801904024;Barcelona;1028;10280;217,3;33041,54;Cataluna
0;801904025;Barcelona;1150;38333,3;184,5;28052,7;Cataluna
0;801904026;Barcelona;1195;59750;172,6;26253,64;Cataluna
0;801904027;Barcelona;1321;18871,4;184,1;27996,76;Cataluna
0;801904028;Barcelona;1298;25960;194,1;29524,17;Cataluna
0;801904029;Barcelona;1123;14037,5;195;29653,12;Cataluna
0;801904030;Barcelona;1824;36480;174,8;26577,24;Cataluna
0;801904031;Barcelona;1823;60766,7;163,2;24822,48;Cataluna
0;801904032;Barcelona;1509;75450;164,8;25068,08;Cataluna
0;801904033;Barcelona;1135;56750;156,5;23797,19;Cataluna
0;801904034;Barcelona;1459;29180;193,2;29380,59;Cataluna
1;801904035;Barcelona;1353;45100;186,9;28426,46;Cataluna
0;801904036;Barcelona;1715;57166,7;153,4;23333,6;Cataluna
0;801904037;Barcelona;2070;41400;166,3;25296,62;Cataluna
0;801904038;Barcelona;1249;62450;166,6;25335,75;Cataluna
0;801904039;Barcelona;1168;23360;172,6;26248,75;Cataluna
0;801904040;Barcelona;1578;52600;142,4;21651,61;Cataluna
0;801904041;Barcelona;1305;65250;159,8;24300,82;Cataluna
